# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
0 200
80 790 2322 -0.00011234 2.26011e-05 -7.70512e-07
81 800 2321 -0.000116372 1.98708e-05 -5.0741e-06
82 810 2320 -0.000117377 1.70136e-05 -5.71624e-06
83 820 2319 -0.000115038 1.28482e-05 -5.50628e-06
84 830 2318 -0.000111676 8.42464e-06 -6.97514e-06
85 840 2317 -0.000110529 6.67398e-06 -9.60238e-06
86 850 2316 -0.000112268 9.59004e-06 -1.06572e-05
87 860 2315 -0.000114453 1.6041e-05 -7.93657e-06
88 870 2314 -0.000114015 2.2569e-05 -2.44114e-06
89 880 2313 -0.000109599 2.6086e-05 1.1673e-06
90 890 2312 -0.000101953 2.62658e-05 -1.49095e-06
91 900 2311 -9.28558e-05 2.62405e-05 -9.85859e-06
92 910 2310 -8.45463e-05 3.03177e-05 -1.89553e-05
93 920 2309 -7.89079e-05 3.97592e-05 -2.3985e-05
94 930 2308 -7.54559e-05 5.11511e-05 -2.4828e-05
95 940 2307 -7.17737e-05 6.01551e-05 -2.5736e-05
96 950 2306 -6.65787e-05 6.61591e-05 -2.92353e-05
97 960 2305 -6.08093e-05 7.17332e-05 -3.18684e-05
98 970 2304 -5.61127e-05 7.85037e-05 -2.86292e-05
99 980 2303 -5.27312e-05 8.54382e-05 -1.98369e-05
100 990 2302 -4.9487e-05 9.05447e-05 -1.11177e-05
101 1000 2301 -4.65261e-05 9.28184e-05 -7.3413e-06
102 1010 2300 -4.56831e-05 9.23783e-05 -7.87036e-06
103 1020 2299 -4.74319e-05 8.99754e-05 -8.10859e-06
104 1030 2298 -4.94275e-05 8.66868e-05 -4.71716e-06
105 1040 2297 -4.97109e-05 8.30693e-05 1.32338e-06
106 1050 2296 -5.05991e-05 7.93344e-05 6.78497e-06
107 1060 2295 -5.5627e-05 7.64559e-05 1.03823e-05
108 1070 2294 -6.45622e-05 7.50439e-05 1.25997e-05
109 1080 2293 -7.37508e-05 7.35314e-05 1.31181e-05
110 1090 2292 -7.92729e-05 6.98151e-05 1.18914e-05
111 1100 2291 -8.0249e-05 6.48188e-05 1.05475e-05
112 1110 2290 -7.91808e-05 6.17384e-05 1.01056e-05
113 1120 2289 -7.90393e-05 6.13732e-05 8.91027e-06
114 1130 2288 -8.0214e-05 6.05643e-05 4.53276e-06
115 1140 2287 -8.0899e-05 5.63362e-05 -2.47148e-06
116 1150 2286 -7.98255e-05 4.91974e-05 -7.95475e-06
117 1160 2285 -7.76035e-05 4.17707e-05 -8.66589e-06
118 1170 2284 -7.52142e-05 3.60464e-05 -6.03239e-06
119 1180 2283 -7.34138e-05 3.20529e-05 -4.24619e-06
120 1190 2282 -7.30789e-05 2.79626e-05 -5.83583e-06
121 1200 2281 -7.30834e-05 2.16643e-05 -1.07505e-05
122 1210 2280 -7.1084e-05 1.31078e-05 -1.82561e-05
123 1220 2279 -6.70129e-05 5.51397e-06 -2.70326e-05
124 1230 2278 -6.22208e-05 2.55399e-06 -3.5423e-05
125 1240 2277 -5.60033e-05 3.19875e-06 -4.27593e-05
126 1250 2276 -4.70725e-05 2.73098e-06 -4.87446e-05
127 1260 2275 -3.76311e-05 -2.21715e-06 -5.20813e-05
128 1270 2274 -3.14055e-05 -1.20136e-05 -5.05773e-05
129 1280 2273 -2.86446e-05 -2.41738e-05 -4.41714e-05
130 1290 2272 -2.69968e-05 -3.48566e-05 -3.75335e-05
131 1300 2271 -2.5901e-05 -4.2817e-05 -3.7252e-05
132 1310 2270 -2.77577e-05 -5.03577e-05 -4.50244e-05
133 1320 2269 -3.34217e-05 -5.9175e-05 -5.50202e-05
134 1330 2268 -3.83856e-05 -6.70402e-05 -5.98382e-05
135 1340 2267 -3.74359e-05 -7.01548e-05 -5.73818e-05
136 1350 2266 -3.07129e-05 -6.71855e-05 -5.09479e-05
137 1360 2265 -2.22429e-05 -5.99199e-05 -4.48872e-05
138 1370 2264 -1.62208e-05 -5.10302e-05 -4.13786e-05
139 1380 2263 -1.46773e-05 -4.21652e-05 -3.95991e-05
140 1390 2262 -1.575e-05 -3.33795e-05 -3.70698e-05
141 1400 2261 -1.40608e-05 -2.43027e-05 -3.30065e-05
142 1410 2260 -4.4518e-06 -1.54729e-05 -2.89031e-05
143 1420 2259 1.34474e-05 -7.79175e-06 -2.5865e-05
144 1430 2258 3.45356e-05 -9.88723e-07 -2.33463e-05
145 1440 2257 5.30103e-05 6.31286e-06 -2.08111e-05
146 1450 2256 6.6725e-05 1.46482e-05 -1.87342e-05
147 1460 2255 7.7301e-05 2.32194e-05 -1.72577e-05
148 1470 2254 8.71643e-05 3.06134e-05 -1.62084e-05
149 1480 2253 9.72755e-05 3.50422e-05 -1.64321e-05
150 1490 2252 0.000107122 3.58602e-05 -1.88159e-05
151 1500 2251 0.000115752 3.48421e-05 -2.16056e-05
152 1510 2250 0.000123077 3.42133e-05 -2.10057e-05
153 1520 2249 0.00012968 3.37076e-05 -1.53223e-05
154 1530 2248 0.000134836 3.18552e-05 -6.92043e-06
155 1540 2247 0.000135851 2.92118e-05 1.18212e-06
156 1550 2246 0.000130971 2.71976e-05 9.93109e-06
157 1560 2245 0.000123 2.52492e-05 2.33044e-05
158 1570 2244 0.000118345 2.21243e-05 4.24454e-05
159 1580 2243 0.000119995 1.83686e-05 6.32616e-05
160 1590 2242 0.000123225 1.53897e-05 7.94787e-05
161 1600 2241 0.000121354 1.40252e-05 8.72075e-05
162 1610 2240 0.000114097 1.49993e-05 8.86374e-05
163 1620 2239 0.000107362 1.83842e-05 9.01411e-05
164 1630 2238 0.00010529 2.32643e-05 9.53343e-05
165 1640 2237 0.000105922 2.82604e-05 0.000102703
166 1650 2236 0.000104751 3.23208e-05 0.000109905
167 1660 2235 9.89205e-05 3.51163e-05 0.000116661
168 1670 2234 8.95565e-05 3.65809e-05 0.000122278
169 1680 2233 8.15399e-05 3.64861e-05 0.000124199
170 1690 2232 7.75695e-05 3.3712e-05 0.000122429
171 1700 2231 7.49331e-05 2.73185e-05 0.000120936
172 1710 2230 6.93847e-05 1.87331e-05 0.000121956
173 1720 2229 6.00383e-05 1.12331e-05 0.000123118
174 1730 2228 4.96513e-05 7.02041e-06 0.000121915
175 1740 2227 4.15473e-05 6.16865e-06 0.000119648
176 1750 2226 3.5463e-05 7.87884e-06 0.000119391
177 1760 2225 2.7983e-05 1.10859e-05 0.00012152
178 1770 2224 1.77328e-05 1.42064e-05 0.000123706
179 1780 2223 7.11427e-06 1.64444e-05 0.000124127
180 1790 2222 -9.7531e-07 1.86945e-05 0.000122743
181 1800 2221 -5.90848e-06 2.25513e-05 0.00012049
182 1810 2220 -7.96922e-06 2.80006e-05 0.000117724
183 1820 2219 -6.58069e-06 3.2328e-05 0.000113793
184 1830 2218 -1.55067e-06 3.30252e-05 0.000108648
185 1840 2217 5.56787e-06 3.09181e-05 0.000103431
186 1850 2216 1.18034e-05 2.82711e-05 9.86487e-05
187 1860 2215 1.49339e-05 2.55068e-05 9.31299e-05
188 1870 2214 1.5102e-05 2.19459e-05 8.6025e-05
189 1880 2213 1.51118e-05 1.82304e-05 7.91143e-05
190 1890 2212 1.78997e-05 1.50338e-05 7.49441e-05
191 1900 2211 2.33894e-05 1.08148e-05 7.39425e-05
192 1910 2210 2.86402e-05 4.56825e-06 7.53907e-05
193 1920 2209 3.15676e-05 -1.89604e-06 7.86042e-05
194 1930 2208 3.29757e-05 -6.64764e-06 8.22831e-05
195 1940 2207 3.53949e-05 -9.91225e-06 8.45026e-05
196 1950 2206 4.04705e-05 -1.36348e-05 8.40534e-05
197 1960 2205 4.69198e-05 -2.0102e-05 8.1772e-05
198 1970 2204 5.17352e-05 -2.9992e-05 7.95604e-05
199 1980 2203 5.25935e-05 -4.11123e-05 7.79682e-05
200 1990 2202 4.92497e-05 -5.06884e-05 7.59443e-05
26000 200
1 0 2601 0.000712786 0.000697449 0.000739899
2 10 2600 0.00066619 0.000653575 0.000694093
3 20 2599 0.000567512 0.000559263 0.000593981
4 30 2598 0.000482968 0.000477093 0.000503016
5 40 2597 0.000434829 0.000429388 0.000445485
6 50 2596 0.000403998 0.000399613 0.000407468
7 60 2595 0.000368938 0.000367949 0.000370721
8 70 2594 0.00032705 0.000331025 0.000330162
9 80 2593 0.000287752 0.000296056 0.000289931
10 90 2592 0.000257491 0.000267322 0.000254935
11 100 2591 0.000235532 0.000242194 0.000226827
12 110 2590 0.000217851 0.000216895 0.000203278
13 120 2589 0.000201532 0.000191397 0.00018031
14 130 2588 0.000186545 0.000168587 0.000156601
15 140 2587 0.000173567 0.000150462 0.000135388
16 150 2586 0.00016133 0.000136008 0.00012125
17 160 2585 0.000147668 0.000123432 0.00011482
18 170 2584 0.000132245 0.000112807 0.000112074
19 180 2583 0.000117685 0.00010528 0.000109172
20 190 2582 0.000107101 0.000100617 0.000105899
21 200 2581 0.00010016 9.62894e-05 0.000103787
22 210 2580 9.31814e-05 8.98021e-05 0.000102483
23 220 2579 8.41883e-05 8.20886e-05 9.93365e-05
24 230 2578 7.52038e-05 7.69638e-05 9.21967e-05
25 240 2577 6.89478e-05 7.63049e-05 8.18798e-05
26 250 2576 6.53526e-05 7.74627e-05 7.06822e-05
27 260 2575 6.22492e-05 7.653e-05 5.9829e-05
28 270 2574 5.86292e-05 7.23068e-05 5.03422e-05
29 280 2573 5.62344e-05 6.594e-05 4.40098e-05
30 290 2572 5.71061e-05 5.89981e-05 4.11673e-05
31 300 2571 6.03711e-05 5.24835e-05 3.96312e-05
32 310 2570 6.30514e-05 4.64061e-05 3.75803e-05
33 320 2569 6.30266e-05 4.04237e-05 3.54582e-05
34 330 2568 6.02699e-05 3.49057e-05 3.35401e-05
35 340 2567 5.68959e-05 3.10326e-05 3.10222e-05
36 350 2566 5.51254e-05 3.02009e-05 2.7692e-05
37 360 2565 5.47787e-05 3.35646e-05 2.38726e-05
38 370 2564 5.33904e-05 4.17777e-05 1.96464e-05
39 380 2563 4.88744e-05 5.36269e-05 1.48659e-05
40 390 2562 4.17384e-05 6.52788e-05 1.03466e-05
41 400 2561 3.41452e-05 7.23406e-05 7.96909e-06
42 410 2560 2.79675e-05 7.3303e-05 8.34333e-06
43 420 2559 2.40594e-05 7.08733e-05 9.99741e-06
44 430 2558 2.22218e-05 6.91047e-05 1.16059e-05
45 440 2557 2.05154e-05 7.00987e-05 1.35497e-05
46 450 2556 1.64748e-05 7.34417e-05 1.65065e-05
47 460 2555 9.42533e-06 7.75506e-05 1.98356e-05
48 470 2554 3.35745e-07 8.07637e-05 2.25465e-05
49 480 2553 -8.89702e-06 8.19301e-05 2.43418e-05
50 490 2552 -1.62582e-05 8.15858e-05 2.45477e-05
51 500 2551 -2.10397e-05 8.10769e-05 2.22814e-05
52 510 2550 -2.42871e-05 8.0047e-05 1.83962e-05
53 520 2549 -2.81334e-05 7.62995e-05 1.54585e-05
54 530 2548 -3.47673e-05 6.9544e-05 1.53536e-05
55 540 2547 -4.55244e-05 6.26664e-05 1.735e-05
56 550 2546 -5.87289e-05 5.72418e-05 1.87936e-05
57 560 2545 -7.03685e-05 5.12816e-05 1.8703e-05
58 570 2544 -7.75994e-05 4.26087e-05 1.95034e-05
59 580 2543 -8.067e-05 3.2301e-05 2.30145e-05
60 590 2542 -8.26349e-05 2.44091e-05 2.71653e-05
61 600 2541 -8.68576e-05 2.19496e-05 2.88042e-05
62 610 2540 -9.4073e-05 2.37166e-05 2.86274e-05
63 620 2539 -0.000102164 2.62399e-05 3.07725e-05
64 630 2538 -0.00010823 2.79812e-05 3.73962e-05
65 640 2537 -0.000110815 3.00853e-05 4.60008e-05
66 650 2536 -0.000110337 3.36851e-05 5.30232e-05
67 660 2535 -0.000108182 3.87682e-05 5.79447e-05
68 670 2534 -0.000105274 4.47317e-05 6.23625e-05
69 680 2533 -0.000101094 5.01452e-05 6.6137e-05
70 690 2532 -9.49296e-05 5.31823e-05 6.66264e-05
71 700 2531 -8.79961e-05 5.37549e-05 6.20159e-05
72 710 2530 -8.3127e-05 5.34313e-05 5.37826e-05
73 720 2529 -8.20861e-05 5.2611e-05 4.48714e-05
74 730 2528 -8.40155e-05 4.97795e-05 3.69109e-05
75 740 2527 -8.69465e-05 4.42014e-05 3.0516e-05
76 750 2526 -9.03257e-05 3.7471e-05 2.60945e-05
77 760 2525 -9.47237e-05 3.12758e-05 2.26668e-05
78 770 2524 -9.99045e-05 2.60663e-05 1.77494e-05
79 780 2523 -0.000105043 2.20306e-05 9.9385e-06
80 790 2522 -0.000109281 1.94304e-05 1.48942e-06
81 800 2521 -0.000111474 1.74895e-05 -4.05321e-06
82 810 2520 -0.000110976 1.4407e-05 -5.91745e-06
83 820 2519 -0.000108506 9.41457e-06 -6.56108e-06
84 830 2518 -0.000105767 4.06855e-06 -8.56654e-06
85 840 2517 -0.000104233 1.23114e-06 -1.1521e-05
86 850 2516 -0.000103619 2.66739e-06 -1.24673e-05
87 860 2515 -0.000102638 7.36083e-06 -9.40486e-06
88 870 2514 -0.000100411 1.23449e-05 -4.42808e-06
89 880 2513 -9.67512e-05 1.50057e-05 -3.00756e-06
90 890 2512 -9.14991e-05 1.48704e-05 -8.67413e-06
91 900 2511 -8.45052e-05 1.4356e-05 -1.89046e-05
92 910 2510 -7.70432e-05 1.73512e-05 -2.76669e-05
93 920 2509 -7.16442e-05 2.54827e-05 -3.08516e-05
94 930 2508 -6.86116e-05 3.5877e-05 -2.96167e-05
95 940 2507 -6.51996e-05 4.41637e-05 -2.85854e-05
96 950 2506 -5.93954e-05 4.92962e-05 -2.98932e-05
97 960 2505 -5.25164e-05 5.36085e-05 -3.03568e-05
98 970 2504 -4.73306e-05 5.90372e-05 -2.6173e-05
99 980 2503 -4.42824e-05 6.52731e-05 -1.82972e-05
100 990 2502 -4.12673e-05 7.06856e-05 -1.15929e-05
101 1000 2501 -3.76078e-05 7.38135e-05 -9.77666e-06
102 1010 2500 -3.52183e-05 7.39269e-05 -1.18871e-05
103 1020 2499 -3.52368e-05 7.13594e-05 -1.36237e-05
104 1030 2498 -3.58295e-05 6.76815e-05 -1.17916e-05
105 1040 2497 -3.49749e-05 6.43738e-05 -7.3816e-06
106 1050 2496 -3.48071e-05 6.20868e-05 -3.33516e-06
107 1060 2495 -3.92784e-05 6.14099e-05 -9.51225e-08
108 1070 2494 -4.85938e-05 6.20389e-05 3.18435e-06
109 1080 2493 -5.84312e-05 6.16678e-05 5.05875e-06
110 1090 2492 -6.36815e-05 5.83393e-05 3.78437e-06
111 1100 2491 -6.31998e-05 5.39519e-05 7.07542e-07
112 1110 2490 -6.06747e-05 5.24633e-05 -1.75617e-06
113 1120 2489 -6.06802e-05 5.42011e-05 -3.81376e-06
114 1130 2488 -6.42101e-05 5.49315e-05 -7.51482e-06
115 1140 2487 -6.83259e-05 5.13776e-05 -1.30671e-05
116 1150 2486 -6.9965e-05 4.45113e-05 -1.73244e-05
117 1160 2485 -6.91725e-05 3.72714e-05 -1.7257e-05
118 1170 2484 -6.77362e-05 3.15967e-05 -1.38195e-05
119 1180 2483 -6.7081e-05 2.74643e-05 -1.06812e-05
120 1190 2482 -6.78371e-05 2.32673e-05 -1.04398e-05
121 1200 2481 -6.85459e-05 1.71077e-05 -1.34926e-05
122 1210 2480 -6.71594e-05 8.68649e-06 -1.91864e-05
123 1220 2479 -6.38996e-05 8.44377e-07 -2.61114e-05
124 1230 2478 -5.97291e-05 -2.7839e-06 -3.288e-05
125 1240 2477 -5.34967e-05 -2.92363e-06 -3.92761e-05
126 1250 2476 -4.40023e-05 -3.9103e-06 -4.51473e-05
127 1260 2475 -3.39327e-05 -8.89167e-06 -4.89023e-05
128 1270 2474 -2.75582e-05 -1.79836e-05 -4.81606e-05
129 1280 2473 -2.55582e-05 -2.85193e-05 -4.29981e-05
130 1290 2472 -2.56598e-05 -3.71986e-05 -3.77534e-05
131 1300 2471 -2.66979e-05 -4.36845e-05 -3.81139e-05
132 1310 2470 -2.99457e-05 -5.02686e-05 -4.56346e-05
133 1320 2469 -3.57513e-05 -5.7692e-05 -5.57946e-05
134 1330 2468 -4.05472e-05 -6.32591e-05 -6.23545e-05
135 1340 2467 -4.03774e-05 -6.39511e-05 -6.25982e-05
136 1350 2466 -3.54085e-05 -5.9479e-05 -5.83269e-05
137 1360 2465 -2.85921e-05 -5.16741e-05 -5.33255e-05
138 1370 2464 -2.32684e-05 -4.24405e-05 -5.04008e-05
139 1380 2463 -2.16821e-05 -3.30867e-05 -4.93942e-05
140 1390 2462 -2.27558e-05 -2.43333e-05 -4.78581e-05
141 1400 2461 -2.15957e-05 -1.65583e-05 -4.45025e-05
142 1410 2460 -1.31826e-05 -9.95311e-06 -4.03321e-05
143 1420 2459 2.64964e-06 -4.32061e-06 -3.6674e-05
144 1430 2458 2.06786e-05 1.16093e-06 -3.38142e-05
145 1440 2457 3.60114e-05 7.56648e-06 -3.15748e-05
146 1450 2456 4.78658e-05 1.50283e-05 -2.98424e-05
147 1460 2455 5.77762e-05 2.26656e-05 -2.82429e-05
148 1470 2454 6.68599e-05 2.9169e-05 -2.66111e-05
149 1480 2453 7.54196e-05 3.27157e-05 -2.56408e-05
150 1490 2452 8.32998e-05 3.25298e-05 -2.58193e-05
151 1500 2451 9.01898e-05 3.0694e-05 -2.5524e-05
152 1510 2450 9.66324e-05 2.9818e-05 -2.18857e-05
153 1520 2449 0.000103714 2.93581e-05 -1.41978e-05
154 1530 2448 0.000110746 2.73185e-05 -5.1526e-06
155 1540 2447 0.000114503 2.41929e-05 2.42092e-06
156 1550 2446 0.000112375 2.17293e-05 9.87372e-06
157 1560 2445 0.000106427 1.9567e-05 2.18242e-05
158 1570 2444 0.000102542 1.63218e-05 4.00275e-05
159 1580 2443 0.000103786 1.23718e-05 6.03598e-05
160 1590 2442 0.000106296 9.14691e-06 7.60774e-05
161 1600 2441 0.000104238 7.48661e-06 8.32139e-05
162 1610 2440 9.75051e-05 8.0995e-06 8.41938e-05
163 1620 2439 9.17761e-05 1.13247e-05 8.51361e-05
164 1630 2438 9.08193e-05 1.66372e-05 8.89936e-05
165 1640 2437 9.22645e-05 2.25375e-05 9.41308e-05
166 1650 2436 9.16839e-05 2.72683e-05 9.86698e-05
167 1660 2435 8.68891e-05 3.01014e-05 0.000102541
168 1670 2434 7.91851e-05 3.13268e-05 0.000105322
169 1680 2433 7.26966e-05 3.1124e-05 0.000105344
170 1690 2432 6.96753e-05 2.83523e-05 0.000103123
171 1700 2431 6.82273e-05 2.20525e-05 0.000102035
172 1710 2430 6.49753e-05 1.40734e-05 0.000103548
173 1720 2429 5.83556e-05 7.98411e-06 0.000105072
174 1730 2428 4.94949e-05 5.42854e-06 0.000103967
175 1740 2427 4.13912e-05 5.4991e-06 0.000100884
176 1750 2426 3.55841e-05 7.1561e-06 9.8384e-05
177 1760 2425 3.02459e-05 9.96543e-06 9.73441e-05
178 1770 2424 2.30431e-05 1.28845e-05 9.64741e-05
179 1780 2423 1.41505e-05 1.50634e-05 9.47174e-05
180 1790 2422 5.85806e-06 1.72335e-05 9.22634e-05
181 1800 2421 1.98145e-07 2.10745e-05 8.98692e-05
182 1810 2420 -1.94497e-06 2.66705e-05 8.75975e-05
183 1820 2419 -3.10149e-07 3.12816e-05 8.4701e-05
184 1830 2418 4.56975e-06 3.25108e-05 8.11616e-05
185 1840 2417 1.11737e-05 3.14764e-05 7.78791e-05
186 1850 2416 1.69453e-05 3.04031e-05 7.48389e-05
187 1860 2415 1.97621e-05 2.90547e-05 7.06044e-05
188 1870 2414 1.973e-05 2.61204e-05 6.4617e-05
189 1880 2413 1.96662e-05 2.23654e-05 5.91566e-05
190 1890 2412 2.24424e-05 1.92648e-05 5.68897e-05
191 1900 2411 2.77331e-05 1.58131e-05 5.78176e-05
192 1910 2410 3.25412e-05 1.06414e-05 6.0678e-05
193 1920 2409 3.49464e-05 5.00241e-06 6.47729e-05
194 1930 2408 3.56457e-05 9.83494e-07 6.93464e-05
195 1940 2407 3.69542e-05 -1.26507e-06 7.30286e-05
196 1950 2406 4.11198e-05 -3.92654e-06 7.45934e-05
197 1960 2405 4.80486e-05 -9.75817e-06 7.39985e-05
198 1970 2404 5.49063e-05 -1.93965e-05 7.21117e-05
199 1980 2403 5.82568e-05 -3.04012e-05 6.9681e-05
200 1990 2402 5.67404e-05 -3.99216e-05 6.72198e-05
28000 200
1 0 2801 0.000704575 0.000700163 0.000738287
2 10 2800 0.000657308 0.00065545 0.000692498
3 20 2799 0.000557361 0.000559263 0.000592554
4 30 2798 0.000471875 0.000474974 0.000501743
5 40 2797 0.0004239 0.000425161 0.000444048
6 50 2796 0.000394136 0.000393292 0.000405323
7 60 2795 0.000360081 0.000359698 0.000367417
8 70 2794 0.000318414 0.000321086 0.000325682
9 80 2793 0.000278639 0.000284486 0.000284759
10 90 2792 0.000247697 0.000254099 0.000249689
11 100 2791 0.000225 0.000227821 0.000221824
12 110 2790 0.000206555 0.00020249 0.000198452
13 120 2789 0.000189919 0.000178098 0.000175722
14 130 2788 0.000175534 0.00015695 0.000152864
15 140 2787 0.000163851 0.000140434 0.000133028
16 150 2786 0.000152953 0.000127171 0.000119827
17 160 2785 0.000140606 0.000115021 0.000113342
18 170 2784 0.000127061 0.000103779 0.000110033
19 180 2783 0.000114828 9.49156e-05 0.000106507
20 190 2782 0.000105973 8.92142e-05 0.000102004
21 200 2781 9.96095e-05 8.47386e-05 9.72994e-05
22 210 2780 9.26731e-05 7.78911e-05 9.24771e-05
23 220 2779 8.40515e-05 6.80091e-05 8.64172e-05
24 230 2778 7.58552e-05 5.91733e-05 7.80908e-05
25 240 2777 7.01677e-05 5.49528e-05 6.80372e-05
26 250 2776 6.64361e-05 5.37933e-05 5.75944e-05
27 260 2775 6.24848e-05 5.16653e-05 4.73378e-05
28 270 2774 5.77258e-05 4.67286e-05 3.80294e-05
29 280 2773 5.42577e-05 3.97642e-05 3.14958e-05
30 290 2772 5.43408e-05 3.23324e-05 2.84314e-05
31 300 2771 5.71498e-05 2.57374e-05 2.73633e-05
32 310 2770 5.96691e-05 2.04621e-05 2.70703e-05
33 320 2769 5.95669e-05 1.63707e-05 2.76918e-05
34 330 2768 5.65954e-05 1.3514e-05 2.85879e-05
35 340 2767 5.2821e-05 1.24504e-05 2.85001e-05
36 350 2766 5.07422e-05 1.4048e-05 2.75634e-05
37 360 2765 5.0564e-05 1.91806e-05 2.65839e-05
38 370 2764 4.9883e-05 2.83474e-05 2.55255e-05
39 380 2763 4.63526e-05 4.03809e-05 2.33934e-05
40 390 2762 4.02927e-05 5.18063e-05 2.00299e-05
41 400 2761 3.40333e-05 5.89392e-05 1.72898e-05
42 410 2760 2.95015e-05 6.10521e-05 1.67358e-05
43 420 2759 2.72232e-05 6.0598e-05 1.78186e-05
44 430 2758 2.65771e-05 6.05553e-05 1.92011e-05
45 440 2757 2.56514e-05 6.27875e-05 2.06146e-05
46 450 2756 2.23568e-05 6.74665e-05 2.25537e-05
47 460 2755 1.61543e-05 7.32241e-05 2.49051e-05
48 470 2754 7.8808e-06 7.81399e-05 2.69306e-05
49 480 2753 -3.93165e-07 8.09553e-05 2.81541e-05
50 490 2752 -6.157e-06 8.2127e-05 2.79151e-05
51 500 2751 -8.65128e-06 8.27822e-05 2.54465e-05
52 510 2750 -9.59265e-06 8.24838e-05 2.15048e-05
53 520 2749 -1.19296e-05 7.93666e-05 1.84928e-05
54 530 2748 -1.81831e-05 7.36097e-05 1.83476e-05
55 540 2747 -2.91362e-05 6.83079e-05 2.05459e-05
56 550 2746 -4.23287e-05 6.52452e-05 2.25401e-05
57 560 2745 -5.37779e-05 6.24619e-05 2.30715e-05
58 570 2744 -6.12473e-05 5.69562e-05 2.37056e-05
59 580 2743 -6.52551e-05 4.88989e-05 2.55917e-05
60 590 2742 -6.81917e-05 4.24293e-05 2.72729e-05
61 600 2741 -7.24831e-05 4.1222e-05 2.71115e-05
62 610 2740 -7.89171e-05 4.42073e-05 2.63529e-05
63 620 2739 -8.65304e-05 4.72231e-05 2.78308e-05
64 630 2738 -9.34245e-05 4.79448e-05 3.23231e-05
65 640 2737 -9.78588e-05 4.73977e-05 3.77038e-05
66 650 2736 -9.89924e-05 4.75599e-05 4.15737e-05
67 660 2735 -9.72531e-05 4.95892e-05 4.3828e-05
68 670 2734 -9.36555e-05 5.33655e-05 4.58432e-05
69 680 2733 -8.84199e-05 5.71735e-05 4.7445e-05
70 690 2732 -8.14946e-05 5.8856e-05 4.63934e-05
71 700 2731 -7.43255e-05 5.82919e-05 4.12366e-05
72 710 2730 -6.96141e-05 5.69389e-05 3.33447e-05
73 720 2729 -6.88584e-05 5.50251e-05 2.52453e-05
74 730 2728 -7.10385e-05 5.13091e-05 1.81065e-05
75 740 2727 -7.40407e-05 4.55198e-05 1.248e-05
76 750 2726 -7.71947e-05 3.90793e-05 9.31827e-06
77 760 2725 -8.12391e-05 3.3142e-05 7.93456e-06
78 770 2724 -8.6361e-05 2.80326e-05 5.19092e-06
79 780 2723 -9.18666e-05 2.39429e-05 -1.29681e-06
80 790 2722 -9.66391e-05 2.085e-05 -9.32797e-06
81 800 2721 -9.94864e-05 1.79496e-05 -1.42977e-05
82 810 2720 -9.99248e-05 1.40033e-05 -1.464e-05
83 820 2719 -9.83992e-05 8.8414e-06 -1.32246e-05
84 830 2718 -9.58975e-05 3.87301e-06 -1.34909e-05
85 840 2717 -9.35911e-05 9.79982e-07 -1.52368e-05
86 850 2716 -9.18852e-05 8.737e-07 -1.5365e-05
87 860 2715 -9.0435e-05 2.774e-06 -1.18628e-05
88 870 2714 -8.87987e-05 5.48776e-06 -6.41787e-06
89 880 2713 -8.64297e-05 8.08544e-06 -3.75008e-06
90 890 2712 -8.24528e-05 1.0182e-05 -7.4222e-06
91 900 2711 -7.59977e-05 1.27171e-05 -1.60342e-05
92 910 2710 -6.80216e-05 1.78864e-05 -2.44937e-05
93 920 2709 -6.12385e-05 2.67238e-05 -2.83059e-05
94 930 2708 -5.68169e-05 3.68529e-05 -2.76787e-05
95 940 2707 -5.31798e-05 4.48373e-05 -2.71052e-05
96 950 2706 -4.84763e-05 5.02901e-05 -2.93889e-05
97 960 2705 -4.28422e-05 5.53282e-05 -3.19472e-05
98 970 2704 -3.77709e-05 6.09716e-05 -3.08707e-05
99 980 2703 -3.38328e-05 6.60241e-05 -2.60685e-05
100 990 2702 -3.01352e-05 6.85669e-05 -2.10013e-05
101 1000 2701 -2.69101e-05 6.76389e-05 -1.87837e-05
102 1010 2700 -2.58154e-05 6.36718e-05 -1.93132e-05
103 1020 2699 -2.68056e-05 5.82591e-05 -1.96828e-05
104 1030 2698 -2.74132e-05 5.34551e-05 -1.71638e-05
105 1040 2697 -2.62362e-05 5.03947e-05 -1.23665e-05
106 1050 2696 -2.60949e-05 4.91268e-05 -7.99205e-06
107 1060 2695 -3.07428e-05 4.93852e-05 -4.72758e-06
108 1070 2694 -4.00577e-05 5.0133e-05 -1.9743e-06
109 1080 2693 -5.03488e-05 4.93961e-05 -8.56024e-07
110 1090 2692 -5.73672e-05 4.65912e-05 -2.71144e-06
111 1100 2691 -5.95688e-05 4.46152e-05 -6.50492e-06
112 1110 2690 -5.9121e-05 4.70658e-05 -1.05952e-05
113 1120 2689 -5.94915e-05 5.29372e-05 -1.53611e-05
114 1130 2688 -6.19942e-05 5.65013e-05 -2.18036e-05
115 1140 2687 -6.49656e-05 5.3625e-05 -2.88445e-05
116 1150 2686 -6.61056e-05 4.5944e-05 -3.33114e-05
117 1160 2685 -6.50489e-05 3.82509e-05 -3.31395e-05
118 1170 2684 -6.29663e-05 3.36154e-05 -2.98365e-05
119 1180 2683 -6.14471e-05 3.13288e-05 -2.67089e-05
